Code,20200101,20200102,20200103,20200104,20200105,20200106,20200107,20200108,20200109,20200110,20200111,20200112,20200113,20200114,20200115,20200116,20200117,20200118,20200119,20200120,20200121,20200122,20200123,20200124,20200125,20200126,20200127,20200128,20200129,20200130,20200131,20200201,20200202,20200203,20200204,20200205,20200206,20200207,20200208,20200209,20200210,20200211,20200212,20200213,20200214,20200215,20200216,20200217,20200218,20200219,20200220,20200221,20200222,20200223,20200224,20200225,20200226,20200227,20200228,20200229,20200301,20200302,20200303,20200304,20200305,20200306,20200307,20200308,20200309,20200310,20200311,20200312,20200313,20200314,20200315,20200316,20200317,20200318,20200319,20200320,20200321,20200322,20200323,20200324,20200325
130200,27.39,19.4,23.58,25.26,25.58,19.72,19.62,18.36,17.46,20.16,22.89,24.05,23.71,21.68,23.58,23.69,23.81,26.1,24.22,24.68,23.87,24.17,25.16,23.39,32.86,32.33,28.84,28.22,26.79,25.84,26.29,26.87,27.91,31.66,33.82,30.38,31.38,29.37,26.49,27.38,27.57,32.54,31.78,35.22,33.35,31.9,31.67,26.41,26.54,27.92,28.15,28.18,26.23,25.67,26.26,25.12,25.73,26.73,28.58,29.33,28.86,30.85,28.9,32.25,31.3,30.84,35.66,36.51,34.02,35.11,34.67,34.88,34.57,35.21,36.96,37.74,21.73,33.54,44.3,39.35,38.05,39.81,40.05,36.86,37.83
211400,12.11,5.6,9.14,10.4,8.74,8.32,7.11,7.2,7.54,8.04,9.11,9.29,9.14,9.69,9.24,10.22,10.79,10.09,11.14,10.09,9.68,12.05,13.56,14.3,12.87,15.85,9.52,7.64,8.56,7.64,7.65,7.57,8.14,8.76,8.77,10.2,11.18,11.66,9.81,8.76,10.77,12.64,13.44,13.34,14.45,14.6,11.21,12.6,11.84,13.24,12.52,13.19,13.16,12.75,16.2,17.89,17.06,16.84,15.66,16.67,14.0,16.73,16.35,14.86,15.83,15.9,16.12,15.31,15.67,14.6,13.08,14.86,14.92,15.46,13.42,14.84,8.46,12.38,12.22,14.25,13.69,15.41,13.93,14.38,14.05
110000,12.04,11.28,11.21,11.16,16.12,12.51,11.41,10.63,10.16,10.13,11.03,11.56,14.31,11.84,11.53,10.94,10.07,8.99,9.71,8.89,7.76,6.32,5.26,4.03,4.84,10.11,13.04,13.69,15.35,16.23,16.82,19.52,19.07,19.63,15.38,14.69,13.23,14.54,20.5,22.04,18.23,13.68,11.47,10.88,8.33,9.97,13.75,13.6,11.88,10.79,10.02,8.02,8.91,9.06,7.87,7.51,7.82,6.46,7.53,6.03,6.91,6.82,5.92,6.29,5.15,4.83,4.92,4.86,5.45,5.02,5.02,5.24,4.76,4.8,4.83,5.23,2.98,4.07,3.55,4.38,3.65,4.19,4.59,4.34,4.29
120000,8.05,7.63,7.23,6.66,7.18,6.22,6.18,6.41,6.19,6.63,6.64,6.42,6.87,6.25,6.25,5.48,5.43,6.05,5.36,4.98,4.42,3.88,3.38,3.04,3.95,6.54,7.6,7.01,7.71,8.74,7.91,8.39,7.65,8.1,7.98,9.52,6.96,7.75,6.61,8.53,8.3,7.29,9.4,8.32,7.32,7.28,10.66,9.74,8.96,7.98,8.75,8.5,9.52,8.94,8.96,10.18,8.87,8.39,8.91,8.52,8.78,8.03,8.34,8.5,7.26,8.32,6.22,8.38,6.44,7.8,7.73,6.47,7.01,7.14,7.33,7.31,4.84,6.51,6.84,7.32,7.42,7.21,6.92,7.04,7.45
130100,3.6,5.19,4.81,4.83,4.58,5.92,5.74,5.53,5.51,6.03,4.82,4.4,4.05,4.21,4.61,3.61,3.41,3.27,3.05,2.93,3.76,3.3,3.3,3.57,3.14,3.21,4.52,5.36,5.19,5.27,5.11,4.83,4.84,4.2,4.78,5.05,4.89,5.44,5.61,4.25,4.36,4.66,4.69,4.69,4.49,5.77,4.43,4.57,4.45,5.0,3.99,4.14,4.16,4.37,3.25,4.31,3.63,3.42,3.13,4.03,3.84,3.54,4.2,3.55,3.49,3.51,3.22,3.98,3.94,3.45,3.05,3.27,3.44,3.1,2.94,3.21,40.21,10.85,3.36,3.12,2.81,2.7,2.64,2.89,2.74
130800,2.93,2.31,2.48,2.68,2.45,2.18,2.88,2.79,2.72,2.8,3.13,2.71,2.53,2.94,2.98,2.92,2.66,2.96,2.79,3.38,3.48,3.5,3.68,3.33,3.48,3.78,3.02,2.65,2.0,2.73,2.37,2.67,1.82,1.89,3.15,2.68,3.1,2.84,2.12,2.48,2.27,2.95,3.12,2.36,2.36,1.78,2.26,2.5,2.45,3.29,3.19,2.37,2.84,3.33,3.12,2.33,3.05,3.35,3.26,3.24,3.38,2.92,2.68,3.14,3.38,3.03,3.78,3.54,2.72,3.03,3.25,3.55,3.27,3.04,3.45,3.0,2.01,2.96,2.65,3.18,3.95,3.02,3.37,3.56,3.28
130600,2.28,3.91,3.42,2.98,2.55,4.15,4.36,4.43,4.86,4.38,3.46,3.03,2.6,2.75,2.17,1.92,1.81,2.15,2.11,2.13,2.74,3.0,2.9,3.08,2.89,2.44,2.55,2.02,1.77,2.16,1.74,1.34,1.33,1.12,1.6,1.18,1.55,2.09,1.68,1.71,1.6,1.3,1.69,1.21,1.38,1.93,1.71,1.56,2.02,1.96,1.71,2.07,1.6,1.74,1.37,1.85,1.84,1.62,2.05,1.63,1.64,1.86,1.73,1.92,1.69,1.68,1.25,1.81,2.05,1.59,2.17,1.51,1.35,1.32,1.71,1.45,1.22,1.63,2.24,1.73,1.44,1.43,1.59,1.89,1.62
131000,2.11,2.57,2.75,2.54,2.22,2.61,2.58,2.42,2.54,2.34,2.44,2.42,1.87,2.06,1.96,1.94,1.8,1.89,1.76,1.68,1.95,1.95,2.22,2.01,1.89,2.62,3.44,3.16,3.03,3.08,2.55,2.68,2.12,2.01,3.23,2.76,2.47,2.88,3.03,2.97,2.38,2.23,1.61,1.12,1.25,1.7,1.66,2.15,2.29,1.98,2.18,2.33,2.03,2.38,2.39,2.2,1.8,2.63,2.1,1.91,2.23,2.12,2.23,2.1,2.44,2.35,1.97,2.44,1.95,2.1,2.34,2.46,2.35,2.42,2.64,2.72,2.05,2.75,2.44,2.5,2.93,2.59,2.6,2.67,2.51
130900,1.78,2.43,2.08,2.12,2.05,2.72,3.02,2.78,3.33,2.97,2.37,2.05,2.2,2.0,1.82,1.6,1.8,1.49,2.12,2.28,2.47,3.1,2.94,2.4,2.18,1.26,1.13,0.97,1.02,0.93,1.42,1.14,0.79,0.62,1.06,0.78,0.97,1.0,1.01,0.63,0.52,0.71,0.6,0.48,0.59,0.75,0.62,0.89,1.08,1.14,1.67,0.94,1.01,1.09,1.75,1.09,1.05,1.19,1.01,0.9,1.13,1.25,1.47,1.29,1.39,1.51,1.37,1.19,1.66,1.12,1.64,1.55,1.72,1.79,1.36,1.21,0.82,1.31,1.34,1.61,1.33,1.76,1.68,2.01,1.51
