Code,20200101,20200102,20200103,20200104,20200105,20200106,20200107,20200108,20200109,20200110,20200111,20200112,20200113,20200114,20200115,20200116,20200117,20200118,20200119,20200120,20200121,20200122,20200123,20200124,20200125,20200126,20200127,20200128,20200129,20200130,20200131,20200201,20200202,20200203,20200204,20200205,20200206,20200207,20200208,20200209,20200210,20200211,20200212,20200213,20200214,20200215,20200216,20200217,20200218,20200219,20200220,20200221,20200222,20200223,20200224,20200225,20200226,20200227,20200228,20200229,20200301,20200302,20200303,20200304,20200305,20200306,20200307,20200308,20200309,20200310,20200311,20200312,20200313,20200314,20200315,20200316,20200317,20200318,20200319,20200320,20200321,20200322,20200323,20200324,20200325
130500,17.76,13.78,13.79,15.67,15.81,14.47,12.82,12.92,13.37,14.84,14.01,16.24,15.88,14.47,14.61,15.29,14.6,13.76,13.23,12.53,11.49,10.99,9.03,8.27,12.33,20.1,15.9,15.51,16.88,20.28,18.29,18.83,20.19,17.2,16.12,16.05,14.95,15.67,15.35,17.55,17.53,17.13,0.0,0.0,16.07,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,17.72,0.0,0.0,0.0,0.0,18.04,35.61,17.31,14.55,15.37,19.79,19.2,12.55,16.38,14.64,0.0,0.0,0.31,0.28,0.32,0.33,16.85,15.76,18.0,20.23,21.34,20.45,20.41
130600,16.76,13.03,13.73,15.54,16.56,14.57,15.71,16.49,16.39,17.7,16.76,16.58,15.95,15.48,14.54,14.82,14.86,13.76,13.83,13.76,13.57,13.0,12.57,11.75,13.54,17.78,15.08,14.28,14.05,14.4,14.01,15.09,16.12,14.84,15.21,15.75,16.55,16.58,15.36,16.99,15.3,14.67,0.35,0.36,14.06,0.32,0.34,0.32,0.32,0.31,0.31,0.29,0.26,0.26,0.26,0.27,0.28,13.72,0.29,0.3,0.3,0.3,13.98,8.81,11.89,11.91,13.39,14.86,15.18,9.89,20.05,21.04,0.41,0.43,0.42,0.4,0.43,0.44,13.74,14.31,16.57,17.47,17.36,16.69,16.74
131100,9.39,7.1,7.33,8.28,8.2,7.26,6.99,7.43,6.89,7.49,7.37,7.84,7.64,7.56,7.75,7.11,7.12,7.22,7.28,7.28,6.51,6.14,5.56,5.03,8.15,13.03,11.16,9.58,8.98,8.74,8.62,8.69,8.95,9.75,10.68,10.59,10.37,10.53,9.73,11.0,10.74,10.35,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,0.0,0.0,0.0,0.0,10.08,6.34,7.86,7.96,8.7,10.58,10.42,6.6,8.72,7.55,0.0,0.0,0.0,0.0,0.0,0.0,8.35,22.72,13.28,9.33,9.79,9.39,9.09
110000,7.89,9.4,13.83,8.23,8.18,7.98,8.32,8.35,8.82,7.88,11.97,8.51,9.02,9.05,9.35,9.77,11.18,13.88,14.08,15.9,18.23,22.41,26.47,24.34,16.37,5.91,3.91,3.06,2.63,2.22,2.42,2.79,2.8,3.76,3.73,4.2,4.0,3.8,5.08,3.97,4.26,4.58,3.07,2.93,5.03,2.17,2.78,2.85,2.27,2.04,1.86,1.52,1.37,1.41,1.56,1.29,1.26,2.68,1.14,1.0,1.08,1.37,2.57,1.54,2.0,1.97,2.45,2.17,2.36,1.69,2.02,1.83,1.03,0.88,0.98,1.34,1.12,1.05,1.92,2.16,2.75,2.22,2.36,2.58,2.39
130400,7.86,7.39,7.09,7.08,7.82,6.87,5.62,5.93,6.45,6.96,6.56,6.13,6.74,5.85,6.53,5.99,6.03,5.71,5.75,5.13,4.84,4.43,3.45,4.73,5.55,8.68,8.81,9.44,10.91,10.79,10.72,11.15,12.05,10.95,10.97,9.8,9.62,9.4,9.58,11.05,11.35,11.24,0.38,0.42,10.69,0.38,0.39,0.4,0.38,0.36,0.37,0.37,0.34,0.32,0.27,0.27,0.0,8.39,0.0,0.27,0.0,0.26,9.37,6.16,23.71,27.69,11.23,9.75,10.17,13.41,9.93,9.48,0.36,0.35,0.37,0.33,0.37,0.39,7.94,7.6,8.51,9.27,9.74,8.8,8.77
130900,4.6,4.62,4.93,5.28,5.57,5.04,4.89,4.63,4.3,4.53,4.09,4.07,3.86,4.06,4.5,4.38,4.04,3.97,3.36,3.35,3.33,2.91,2.91,2.92,4.56,6.66,6.62,6.14,5.51,5.8,5.44,5.12,4.34,5.04,5.14,4.79,4.33,4.66,4.36,5.44,4.66,4.13,0.35,0.37,4.66,0.34,0.32,0.29,0.28,0.27,0.3,0.26,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.26,3.99,2.36,3.08,3.29,3.24,3.73,4.41,2.39,3.76,3.35,0.38,0.38,0.38,0.36,0.41,0.42,16.46,5.24,4.21,4.23,4.43,4.59,4.31
120000,2.83,3.53,3.54,3.39,3.07,3.15,3.49,3.27,3.0,2.75,3.1,3.12,3.25,3.22,3.31,3.21,3.36,3.44,4.03,4.31,4.47,4.81,5.67,5.62,4.75,1.86,1.57,1.25,1.22,1.08,1.22,1.4,1.15,1.53,1.91,2.08,2.82,2.45,2.26,1.92,1.97,2.32,0.99,0.99,3.7,0.76,0.92,0.91,0.92,0.92,0.86,0.79,0.75,0.72,0.72,0.76,0.77,2.51,0.75,0.74,0.74,0.75,2.45,1.37,1.7,1.51,1.68,2.0,2.06,1.5,1.97,1.78,0.79,0.74,0.76,0.78,0.83,0.82,1.78,1.9,2.24,2.03,2.03,2.13,2.25
131000,2.09,2.75,2.7,2.31,2.55,2.46,3.1,3.19,2.75,2.51,2.33,2.02,2.41,2.42,2.29,2.41,2.42,2.16,2.56,2.57,2.57,2.77,2.84,2.69,2.61,2.09,1.86,1.66,1.62,1.57,1.58,1.63,1.58,1.46,1.56,1.65,1.37,1.65,1.59,1.31,1.43,1.25,0.66,0.67,1.41,0.65,0.58,0.57,0.58,0.53,0.52,0.51,0.52,0.43,0.41,0.44,0.47,1.46,0.5,0.51,0.43,0.45,2.19,14.69,2.5,1.33,1.36,1.41,1.59,1.07,1.48,1.26,0.62,0.67,0.56,0.55,0.64,0.65,1.52,1.53,2.04,1.74,1.72,1.97,1.82
130200,2.07,2.58,2.43,2.65,2.81,3.52,4.16,3.86,3.44,3.18,2.81,2.5,2.54,2.26,2.19,2.08,2.13,1.84,2.15,1.88,1.97,1.87,2.07,2.47,3.01,2.4,3.41,3.51,3.45,2.73,2.9,3.09,1.86,2.41,2.73,2.68,2.52,2.63,2.69,1.94,2.1,2.23,0.36,0.4,2.67,0.28,0.34,0.33,0.34,0.31,0.3,0.28,0.0,0.25,0.0,0.26,0.28,2.21,0.28,0.3,0.29,0.31,1.91,1.23,1.63,1.48,1.38,1.65,1.95,27.34,6.23,1.42,0.37,0.34,0.35,0.34,0.37,0.38,1.68,1.53,1.93,1.78,1.73,1.86,1.94
